user_id,join_date,country,device_type,subscription_type
u832112,2020-07-08,IN,Windows,basic
u686598,2021-07-22,UK,Android Phone,basic
u683795,2020-06-16,US,iPhone,basic
u019374,2022-09-06,JP,Windows,free
u688900,2023-08-24,MX,iPad,premium
u199074,2022-10-17,MX,iPhone,free
u069544,2021-07-10,MX,Android Phone,premium
u213488,2020-08-04,FR,Windows,enterprise
u714432,2020-05-29,DE,Android Phone,basic
u716962,2020-09-13,JP,Windows,enterprise
u656874,2021-10-02,UK,iPhone,basic
u081997,2021-04-06,DE,iPhone,premium
u923629,2020-11-07,FR,Windows,free
u907918,2022-12-06,DE,Mac,free
u355226,2021-09-04,CA,Mac,basic
u439150,2021-09-07,BR,Mac,basic
u665427,2021-08-27,MX,Mac,premium
u813462,2022-04-22,FR,Android Phone,basic
u616276,2023-07-27,DE,Mac,basic
u271613,2020-07-05,IN,Android Phone,basic
u756879,2023-03-22,IN,iPhone,basic
u836583,2020-07-03,MX,Android Phone,premium
u387718,2022-08-15,IN,Windows,enterprise
u666315,2020-01-17,IN,iPhone,enterprise
u741161,2023-08-07,AU,Windows,free
u004196,2023-06-07,CA,Android Tablet,premium
u509838,2020-05-30,US,Android Phone,basic
u046788,2023-02-27,AU,iPad,premium
u846278,2023-07-05,FR,Mac,premium
u730071,2022-08-19,CA,Android Tablet,free
u846739,2021-07-22,CA,Windows,basic
u315480,2020-12-13,IN,Windows,free
u010185,2020-08-13,UK,iPad,free
u880362,2022-04-05,JP,Android Phone,basic
u500814,2020-03-28,IN,Android Phone,premium
u603761,2020-06-09,JP,Android Phone,premium
u190091,2022-11-04,UK,Mac,free
u062480,2021-12-15,US,Mac,free
u316746,2021-12-07,MX,Windows,premium
u500924,2020-08-30,BR,Windows,enterprise
u368036,2022-06-10,BR,Android Phone,premium
u869101,2023-07-15,US,iPhone,basic
u225542,2021-04-05,US,Android Phone,enterprise
u476450,2021-03-25,AU,Android Phone,enterprise
u023424,2020-05-07,BR,Android Phone,enterprise
u991692,2022-08-26,JP,Mac,enterprise
u001375,2021-11-01,UK,Mac,basic
u985950,2021-07-29,DE,iPhone,premium
u915565,2023-08-13,JP,iPhone,enterprise
u633623,2022-04-04,IN,iPhone,basic
u117190,2023-07-14,US,iPhone,basic
u549560,2022-08-12,JP,iPhone,premium
u993291,2023-09-29,MX,Android Tablet,basic
u296944,2023-09-20,MX,Windows,enterprise
u126662,2023-04-16,MX,Windows,enterprise
u392729,2023-01-22,FR,Android Phone,basic
u735600,2022-04-25,UK,Mac,premium
u897928,2020-12-18,UK,iPhone,free
u175798,2021-06-14,UK,Mac,enterprise
u513090,2020-08-14,US,Android Phone,premium
u494851,2021-07-03,AU,Windows,enterprise
u800989,2023-01-31,MX,Android Phone,free
u653539,2020-07-07,MX,Windows,enterprise
u270542,2023-04-01,CA,Mac,enterprise
u360093,2023-01-21,CA,iPhone,enterprise
u957634,2022-10-29,CA,Windows,free
u352098,2023-08-14,CA,Windows,free
u979536,2020-08-02,BR,Android Tablet,basic
u049669,2021-07-08,CA,iPhone,enterprise
u799829,2021-10-08,AU,iPhone,premium
u794655,2021-07-09,MX,iPad,premium
u168967,2021-04-13,UK,iPad,free
u201611,2023-02-13,AU,Android Tablet,premium
u209745,2023-04-25,DE,iPad,free
u758438,2020-01-20,FR,Android Tablet,basic
u178075,2020-10-14,CA,Windows,free
u495341,2023-10-02,FR,iPhone,free
u414921,2022-02-14,IN,Windows,enterprise
u983295,2021-11-05,BR,iPhone,free
u981092,2023-09-18,MX,Mac,free
u853222,2022-06-10,FR,Android Phone,enterprise
u723268,2021-03-04,MX,iPhone,enterprise
u846406,2023-06-25,DE,Android Phone,free
u344621,2020-05-02,BR,iPad,premium
u800397,2023-01-30,CA,iPhone,basic
u376623,2023-12-21,CA,Android Tablet,enterprise
u696481,2022-11-30,IN,Windows,enterprise
u504704,2021-02-08,US,Android Phone,free
u880293,2020-01-19,FR,Windows,basic
u815017,2022-04-27,BR,Windows,free
u998973,2021-06-09,BR,iPad,free
u948985,2020-11-20,BR,iPad,enterprise
u678397,2020-01-21,MX,Windows,enterprise
u168509,2020-06-02,IN,Windows,premium
u610806,2023-06-12,FR,Windows,free
u240283,2022-03-05,FR,iPad,premium
u864055,2023-05-11,FR,Android Tablet,free
u745817,2022-08-18,IN,Android Phone,enterprise
u727041,2020-11-14,IN,Android Phone,basic
u293819,2020-08-11,JP,Windows,free
u906352,2022-11-09,BR,iPhone,enterprise
u831051,2023-08-31,FR,Android Tablet,premium
u061525,2020-03-01,CA,iPhone,premium
u425924,2023-07-25,DE,iPhone,premium
u033288,2021-02-07,FR,Mac,free
u931511,2020-07-23,JP,Android Tablet,enterprise
u025766,2020-03-03,CA,iPhone,free
u856179,2023-08-18,US,iPhone,free
u212037,2021-03-31,US,Android Tablet,enterprise
u681915,2020-05-13,FR,iPhone,enterprise
u984518,2020-08-26,BR,Windows,enterprise
u684383,2021-10-09,US,Android Phone,premium
u511566,2022-10-17,DE,Android Phone,free
u346643,2023-04-16,BR,iPhone,premium
u237337,2023-06-15,AU,Android Phone,basic
u532683,2023-02-21,UK,Android Tablet,enterprise
u500392,2022-06-05,US,Android Tablet,free
u039431,2022-05-16,CA,iPhone,enterprise
u267537,2020-10-13,CA,Android Tablet,free
u718469,2023-01-12,FR,Android Tablet,basic
u363108,2023-06-12,MX,Android Tablet,enterprise
u892846,2020-11-06,MX,Android Tablet,premium
u748922,2020-02-26,CA,Windows,basic
u862648,2022-07-08,MX,iPad,free
u195679,2023-08-21,IN,Mac,enterprise
u352294,2020-06-09,UK,Mac,enterprise
u826307,2021-07-09,UK,Windows,enterprise
u486220,2022-12-31,BR,Mac,free
u226294,2020-08-04,JP,Mac,enterprise
u549061,2023-09-07,CA,Android Phone,premium
u945700,2022-05-05,JP,Android Tablet,enterprise
u441584,2022-02-04,FR,iPhone,free
u639598,2020-08-04,DE,Mac,free
u338036,2020-04-30,US,Android Phone,basic
u717560,2022-04-16,US,Mac,free
u544678,2022-12-22,AU,iPhone,basic
u953470,2021-03-07,JP,Windows,basic
u617066,2021-03-09,UK,Mac,free
u075819,2021-09-19,DE,Android Tablet,basic
u407456,2020-01-03,FR,iPad,free
u725468,2023-10-22,CA,Android Tablet,premium
u628007,2021-07-19,DE,iPhone,basic
u476342,2023-10-10,BR,Windows,enterprise
u036748,2021-10-13,AU,Android Tablet,enterprise
u345888,2021-01-20,BR,iPhone,enterprise
u691108,2022-09-21,BR,Android Tablet,basic
u754541,2020-11-16,CA,Android Tablet,enterprise
u141555,2021-04-26,DE,Mac,basic
u849024,2020-10-24,AU,Windows,enterprise
u244628,2021-05-15,UK,Mac,enterprise
u785764,2021-05-28,DE,iPhone,premium
u351567,2020-01-06,DE,Android Tablet,basic
u907640,2022-09-12,IN,Mac,free
u152409,2021-07-05,IN,Android Tablet,enterprise
u046245,2023-03-13,IN,Android Phone,free
u005482,2022-06-20,US,Windows,free
u729417,2023-10-28,DE,iPhone,free
u247656,2022-05-19,US,iPhone,basic
u032185,2020-05-28,US,Android Phone,premium
u297984,2022-10-30,US,iPad,premium
u735398,2021-12-07,FR,Android Phone,enterprise
u276694,2022-05-04,UK,Android Tablet,premium
u545306,2021-12-25,MX,Android Tablet,premium
u119777,2021-06-23,UK,iPad,basic
u088445,2020-07-17,MX,Mac,enterprise
u621531,2020-09-11,MX,Windows,free
u589219,2022-10-14,CA,Android Phone,basic
u679312,2020-11-18,US,iPhone,basic
u355100,2023-09-12,IN,Android Tablet,basic
u895311,2022-08-06,MX,Android Tablet,enterprise
u142159,2021-12-19,IN,Mac,basic
u515265,2023-02-02,MX,iPhone,enterprise
u968773,2022-09-13,FR,Android Phone,premium
u574174,2023-02-18,UK,Android Tablet,basic
u140385,2021-04-04,JP,Mac,premium
u974997,2020-04-23,AU,iPad,basic
u921218,2023-11-16,IN,Mac,free
u203867,2023-02-09,US,Android Phone,enterprise
u832583,2020-09-13,MX,Mac,premium
u807171,2022-08-16,JP,Android Phone,free
u767576,2022-10-29,US,iPhone,basic
u487020,2021-08-26,MX,iPad,enterprise
u711920,2023-03-22,AU,Android Phone,basic
u021098,2023-12-10,UK,iPhone,premium
u826550,2022-12-17,BR,iPhone,basic
u841622,2022-12-14,AU,Android Phone,premium
u925011,2022-01-06,IN,Windows,premium
u416832,2021-02-18,MX,Android Phone,basic
u839094,2020-01-23,IN,Windows,free
u225258,2023-04-04,IN,Windows,enterprise
u409003,2022-04-13,CA,Android Tablet,basic
u932706,2022-11-01,US,iPad,premium
u915557,2023-09-29,MX,Android Tablet,basic
u113671,2023-10-12,IN,Mac,free
u557462,2022-01-09,CA,iPhone,free
u692914,2021-03-27,FR,iPhone,basic
u238604,2022-05-05,CA,Mac,enterprise
u986493,2021-10-22,DE,iPhone,enterprise
u331158,2021-08-09,FR,Mac,free
u795217,2023-02-05,BR,Android Phone,basic
u317233,2023-05-20,CA,iPhone,free
u623134,2020-09-19,US,iPhone,premium
u507118,2023-01-18,FR,iPad,enterprise
u782917,2023-06-12,MX,iPhone,premium
u622274,2020-07-21,JP,Windows,free
u808808,2021-08-12,DE,Android Tablet,enterprise
u916481,2021-03-19,DE,Android Tablet,premium
u248773,2020-06-12,DE,Windows,enterprise
u363994,2023-09-09,US,Mac,premium
u213068,2023-05-19,UK,Mac,basic
u083344,2023-03-23,CA,Android Tablet,enterprise
u776165,2020-10-31,AU,iPhone,premium
u131606,2022-04-25,IN,iPhone,enterprise
u496089,2021-03-17,US,Mac,premium
u263683,2023-07-25,IN,Windows,enterprise
u057130,2020-08-04,MX,Mac,premium
u151237,2023-10-06,IN,Android Phone,enterprise
u294171,2022-11-03,JP,Mac,enterprise
u372061,2021-10-23,CA,Windows,premium
u608958,2022-10-31,IN,Windows,basic
u696824,2022-07-19,CA,iPad,basic
u973035,2020-04-18,UK,iPad,basic
u971641,2020-04-30,DE,Windows,enterprise
u133233,2021-03-14,JP,Android Phone,free
u130082,2022-08-10,IN,Android Phone,basic
u283880,2023-07-08,US,Android Phone,premium
u594895,2023-08-22,IN,Android Phone,free
u109687,2023-01-20,FR,Windows,premium
u844955,2020-07-21,CA,iPad,premium
u485913,2022-07-28,FR,Windows,free
u800756,2023-07-02,DE,Mac,premium
u294089,2023-04-25,US,iPad,basic
u171739,2020-03-31,AU,Windows,enterprise
u280980,2020-08-25,MX,Android Tablet,free
u659620,2023-12-06,AU,iPad,enterprise
u292376,2023-07-15,FR,iPad,free
u250501,2023-10-05,UK,Windows,premium
u486176,2021-03-30,UK,Android Phone,basic
u856177,2023-11-16,US,Android Tablet,enterprise
u360534,2021-04-26,IN,Windows,free
u666178,2022-08-21,IN,iPhone,basic
u282838,2020-11-01,IN,iPad,enterprise
u496241,2020-01-20,US,Windows,premium
u110118,2023-08-07,CA,iPad,enterprise
u044278,2020-06-14,IN,iPad,free
u720683,2023-12-21,FR,iPad,free
u514483,2020-02-29,BR,Mac,basic
u997735,2022-09-30,JP,iPad,basic
u623260,2022-08-13,JP,Mac,free
u873296,2020-03-19,BR,iPad,enterprise
u029238,2021-08-12,BR,Mac,enterprise
u997635,2020-12-09,DE,Mac,basic
u007119,2022-10-18,JP,iPhone,free
u066216,2022-01-23,FR,iPhone,basic
u842349,2020-01-17,FR,Mac,enterprise
u828502,2020-08-13,JP,iPad,basic
u018075,2021-07-31,AU,Android Tablet,free
u775787,2022-04-14,CA,Android Phone,basic
u809673,2021-01-24,CA,iPad,basic
u232155,2022-08-04,DE,Windows,premium
u615397,2022-11-19,AU,iPhone,basic
u704766,2021-11-30,US,Android Phone,enterprise
u318929,2022-03-30,AU,Windows,premium
u726723,2021-06-07,FR,iPhone,premium
u785860,2022-12-03,BR,Mac,premium
u370472,2022-08-24,FR,iPad,basic
u364529,2020-10-30,AU,iPad,free
u586598,2020-08-01,JP,Windows,premium
u931151,2020-02-14,IN,Windows,premium
u904109,2021-07-18,CA,Mac,basic
u055708,2021-08-03,DE,Android Tablet,premium
u521351,2022-12-25,IN,Mac,premium
u471969,2021-02-12,IN,Windows,premium
u276118,2022-10-15,BR,Android Tablet,enterprise
u058979,2020-12-26,JP,iPhone,premium
u282472,2020-01-05,UK,Windows,enterprise
u912975,2022-10-27,BR,Android Tablet,free
u878885,2022-10-31,DE,Windows,free
u495190,2021-09-24,US,Android Phone,basic
u042785,2021-10-08,BR,Mac,enterprise
u112713,2021-05-08,AU,Android Phone,premium
u080407,2020-03-21,MX,Windows,free
u741885,2021-09-16,JP,Android Phone,basic
u635132,2022-12-18,BR,Android Tablet,premium
u278961,2022-02-20,IN,Android Tablet,premium
u168826,2020-01-05,US,Android Tablet,enterprise
u466087,2022-09-22,FR,Windows,premium
u254861,2022-06-29,BR,Mac,premium
u477671,2022-11-15,CA,Mac,free
u036259,2023-07-06,BR,Mac,free
u062528,2023-07-12,DE,Mac,free
u914226,2021-03-27,DE,Android Tablet,premium
u463958,2023-06-15,FR,iPad,premium
u961214,2023-11-26,UK,Windows,enterprise
u114347,2022-12-26,BR,Windows,basic
u876141,2020-07-23,MX,Android Phone,enterprise
u524727,2021-04-10,AU,Windows,enterprise
u211663,2021-10-28,US,Mac,premium
u758584,2022-09-21,US,Android Phone,premium
u125768,2021-07-18,CA,iPhone,premium
u573066,2020-02-10,US,iPhone,enterprise
u921359,2021-12-16,IN,Mac,basic
u154529,2022-02-03,IN,Mac,enterprise
u378843,2021-02-15,MX,Mac,basic
u226847,2020-03-20,DE,iPhone,free
u208454,2021-12-06,CA,Mac,enterprise
u549738,2022-10-15,CA,Windows,premium
u047820,2023-06-07,BR,iPad,premium
u255465,2023-07-06,DE,Mac,enterprise
u774385,2022-04-20,FR,iPad,premium
u376663,2022-07-24,FR,Android Phone,free
u691896,2020-05-28,JP,Android Phone,premium
u283779,2023-12-17,FR,iPad,basic
u511502,2021-01-24,FR,Windows,enterprise
u363381,2021-10-16,FR,Android Phone,free
u621000,2023-09-01,CA,Android Tablet,basic
u506473,2020-06-28,US,Windows,basic
u547518,2021-07-15,DE,Android Tablet,basic
u067367,2021-12-25,DE,Windows,enterprise
u564242,2021-06-22,JP,iPad,free
u282324,2021-12-17,DE,Mac,free
u453836,2021-09-08,IN,Windows,basic
u482229,2022-01-25,CA,Android Phone,basic
u164455,2021-06-02,US,Windows,free
u745358,2020-02-23,UK,Windows,basic
u680528,2023-09-22,BR,iPhone,free
u819784,2020-11-26,BR,Android Phone,enterprise
u888879,2023-09-05,DE,iPad,enterprise
u483496,2022-12-14,MX,Android Tablet,premium
u546350,2021-02-05,UK,Windows,basic
u711659,2022-03-12,MX,iPhone,free
u342477,2023-03-26,CA,Android Tablet,premium
u499493,2020-09-26,MX,Android Tablet,basic
u217346,2023-01-10,FR,iPad,premium
u648901,2020-05-12,AU,Windows,free
u568409,2020-10-20,MX,Android Phone,premium
u319793,2021-09-18,MX,Windows,enterprise
u867921,2022-12-08,IN,Android Phone,basic
u262596,2021-02-26,CA,iPhone,premium
u373987,2022-04-12,FR,Android Tablet,basic
u453425,2023-06-02,IN,iPhone,free
u293322,2022-12-30,BR,Mac,premium
u018018,2021-02-23,IN,Windows,enterprise
u195675,2021-10-07,AU,Windows,free
u005723,2021-10-17,US,Windows,premium
u797419,2020-03-30,DE,Android Phone,premium
u321440,2023-01-18,AU,Android Tablet,basic
u990640,2021-07-11,JP,iPhone,basic
u273998,2021-03-26,US,Android Tablet,basic
u607423,2021-06-16,AU,Android Tablet,basic
u876849,2022-10-20,US,iPhone,basic
u204517,2021-12-17,MX,Android Phone,free
u742615,2023-10-28,DE,Windows,enterprise
u487885,2023-12-27,DE,iPhone,enterprise
u357018,2023-06-28,AU,Mac,enterprise
u657203,2022-04-03,IN,Android Tablet,basic
u471739,2020-03-20,MX,Android Tablet,basic
u917359,2021-05-02,JP,Windows,basic
u263706,2022-12-26,FR,Windows,free
u374705,2021-09-04,MX,Android Phone,premium
u254457,2020-11-22,DE,iPad,premium
u388980,2022-06-21,US,iPad,basic
u668223,2021-04-23,AU,iPhone,enterprise
u623347,2021-05-28,US,iPhone,basic
u056832,2021-12-29,AU,iPad,basic
u880273,2023-03-30,BR,iPhone,free
u229426,2022-06-19,CA,Windows,enterprise
u180900,2020-03-15,FR,iPhone,enterprise
u903298,2020-10-16,DE,Android Tablet,free
u823623,2021-02-26,IN,iPhone,basic
u329784,2022-10-21,DE,Android Tablet,basic
u582629,2020-08-21,FR,Android Tablet,enterprise
u953835,2022-07-14,FR,Android Tablet,basic
u858154,2022-03-04,AU,Android Tablet,basic
u427858,2022-01-28,US,iPhone,basic
u917540,2021-07-26,DE,Mac,free
u752534,2022-03-09,UK,iPad,enterprise
u958558,2020-03-11,US,iPhone,free
u113568,2022-03-05,FR,iPad,free
u189978,2020-12-13,FR,iPhone,basic
u207427,2021-02-18,DE,iPad,basic
u354611,2022-10-07,BR,Windows,free
u657415,2021-04-22,UK,iPhone,free
u840774,2021-02-04,DE,iPhone,enterprise
u725291,2020-10-24,MX,iPad,free
u048550,2022-04-25,UK,iPhone,free
u156979,2022-04-21,US,Mac,basic
u544941,2021-06-19,IN,Mac,premium
u153916,2022-08-19,AU,Android Phone,basic
u830130,2023-09-24,MX,Mac,basic
u210761,2020-02-21,CA,iPad,premium
u617526,2022-02-09,IN,iPhone,free
u996776,2023-08-09,CA,iPad,enterprise
u427187,2020-09-01,UK,Windows,enterprise
u594623,2022-03-13,AU,Android Tablet,enterprise
u529196,2020-04-30,IN,Mac,basic
u710513,2023-06-14,AU,iPhone,free
u432066,2023-06-07,FR,Android Phone,premium
u002259,2021-07-27,MX,Windows,basic
u963953,2023-10-24,AU,Mac,premium
u337466,2021-02-13,JP,iPad,free
u153789,2022-08-21,DE,iPhone,premium
u301691,2023-05-20,FR,iPhone,free
u011274,2022-03-30,MX,Android Tablet,basic
u526604,2023-10-12,CA,Android Phone,premium
u821023,2022-07-15,UK,Windows,premium
u724484,2022-04-15,UK,iPhone,enterprise
u938424,2020-03-01,JP,Windows,basic
u099494,2022-04-08,AU,Android Phone,enterprise
u417128,2021-12-01,DE,Mac,premium
u808782,2020-02-23,CA,Android Tablet,free
u470065,2020-04-10,JP,Android Tablet,basic
u677976,2023-07-01,FR,Android Phone,basic
u041392,2020-03-26,AU,Mac,basic
u846097,2020-10-11,CA,Windows,free
u161546,2022-04-21,US,Android Phone,basic
u996933,2021-06-07,MX,Windows,free
u453938,2020-10-07,DE,Mac,basic
u163159,2022-04-28,BR,Windows,premium
u602791,2023-06-12,MX,Android Tablet,premium
u681402,2020-01-09,IN,Android Tablet,premium
u585472,2020-03-28,BR,iPad,enterprise
u162464,2020-04-07,US,Mac,basic
u241217,2022-04-11,MX,iPhone,enterprise
u493522,2022-08-16,DE,iPad,basic
u855724,2022-09-05,BR,Android Tablet,enterprise
u972188,2023-01-10,FR,Android Phone,free
u296070,2022-03-22,CA,Windows,enterprise
u561526,2023-12-16,UK,Windows,premium
u742783,2022-01-25,JP,Android Phone,enterprise
u509202,2021-09-03,JP,iPad,free
u556027,2022-09-28,UK,iPhone,basic
u404813,2023-10-03,CA,Mac,free
u576970,2020-12-13,DE,Android Phone,basic
u504150,2020-11-01,AU,Windows,free
u569475,2022-03-17,US,Mac,enterprise
u355157,2022-07-06,IN,Mac,premium
u004786,2022-03-22,BR,Windows,free
u757631,2023-08-22,DE,Android Tablet,basic
u712467,2020-08-05,UK,Mac,free
u714857,2021-03-02,BR,iPhone,enterprise
u070267,2023-03-01,AU,Windows,free
u972757,2023-04-18,AU,iPhone,basic
u602928,2021-09-03,DE,Android Phone,free
u229956,2020-06-24,MX,Android Tablet,enterprise
u882079,2022-02-21,BR,Mac,premium
u665410,2022-04-24,AU,Android Tablet,basic
u954229,2023-12-06,MX,iPhone,premium
u070334,2021-08-03,MX,iPhone,basic
u546188,2020-02-05,BR,Windows,premium
u904716,2020-07-26,US,Windows,basic
u017930,2020-05-28,BR,iPad,free
u227186,2023-05-15,MX,Android Phone,premium
u170361,2020-04-30,AU,iPad,basic
u542716,2021-01-06,BR,Android Phone,premium
u163433,2022-11-27,JP,Android Phone,free
u372565,2021-05-26,AU,Android Phone,premium
u459476,2020-08-27,IN,Windows,free
u203313,2022-08-01,DE,iPad,enterprise
u599425,2020-06-06,DE,iPad,enterprise
u241816,2022-07-12,US,iPhone,free
u764531,2023-10-06,UK,Android Tablet,premium
u894176,2021-03-28,AU,iPad,premium
u411354,2023-06-21,FR,iPhone,enterprise
u627572,2021-04-28,CA,iPhone,premium
u900030,2022-09-26,JP,Android Tablet,basic
u287505,2022-03-24,IN,Mac,basic
u737253,2021-04-14,UK,iPad,free
u188188,2023-03-26,FR,Mac,enterprise
u376814,2020-01-23,US,Android Tablet,basic
u283402,2023-09-08,MX,Android Tablet,basic
u127754,2020-12-28,FR,Windows,basic
u073527,2022-12-22,UK,Windows,free
u720683,2023-10-14,IN,Windows,premium
u824627,2023-05-12,IN,Android Phone,premium
u524466,2022-12-01,BR,Windows,premium
u250740,2021-03-15,US,Android Tablet,free
u559983,2023-09-21,MX,Windows,premium
u969547,2023-06-02,MX,Android Phone,free
u932395,2023-06-05,AU,Mac,free
u747545,2022-08-12,JP,Android Phone,free
u425976,2022-04-28,DE,iPhone,basic
u322618,2022-03-01,JP,Windows,basic
u040169,2023-08-13,AU,Mac,free
u272037,2021-09-07,AU,iPad,basic
u296179,2020-03-11,MX,iPhone,premium
u684776,2021-11-10,MX,Android Phone,basic
u146162,2020-01-15,IN,Android Tablet,premium
u557437,2020-04-04,UK,iPad,free
u073273,2022-11-10,JP,Android Phone,enterprise
u690743,2020-11-19,MX,iPad,enterprise
u213132,2022-09-29,DE,Mac,enterprise
u031806,2023-09-02,FR,iPad,premium
u273967,2021-04-25,AU,Windows,premium
u171098,2021-08-27,BR,iPad,enterprise
u885450,2020-10-11,IN,iPad,basic
u647802,2023-10-21,MX,Windows,premium
u208412,2021-11-14,CA,Android Tablet,enterprise
u376218,2022-03-31,BR,iPad,basic
u683675,2023-11-24,UK,iPad,free
u871330,2022-04-20,CA,iPad,basic
u528079,2020-11-14,DE,Android Tablet,free
u668957,2020-01-27,MX,Android Phone,basic
u440859,2023-01-07,IN,Android Phone,enterprise
u544789,2020-12-05,US,iPhone,basic
u770021,2020-12-18,AU,Mac,enterprise
u541416,2020-07-23,IN,iPad,free
u295910,2020-10-28,IN,iPad,enterprise
u472328,2023-09-27,FR,Windows,free
u388301,2021-10-19,AU,Android Phone,free
u124421,2023-02-25,MX,Android Phone,enterprise
u174750,2022-08-18,FR,Android Tablet,free
u511546,2022-06-30,BR,iPhone,free
u769167,2023-09-30,US,iPad,free
u958241,2023-01-10,UK,Mac,free
u767044,2020-11-12,FR,iPad,premium
u363776,2022-10-17,AU,Mac,enterprise
u943685,2023-11-21,UK,iPad,free
u357069,2022-11-05,JP,Mac,premium
u088741,2020-08-05,AU,Android Tablet,free
u458597,2021-06-18,JP,Android Phone,enterprise
u149448,2022-04-03,BR,Android Tablet,basic
u006179,2020-02-10,CA,iPhone,basic
u364718,2021-01-18,DE,Android Phone,free
u570707,2021-11-24,BR,Android Tablet,free
u647821,2020-01-06,US,iPad,enterprise
u209626,2022-05-27,MX,Android Phone,enterprise
u403671,2021-04-11,UK,Windows,basic
u974851,2022-08-15,CA,Android Phone,basic
u742877,2021-05-25,UK,iPhone,basic
u058013,2023-08-21,JP,Windows,basic
u051094,2020-01-02,CA,Mac,basic
u578287,2022-05-10,FR,iPad,free
u764488,2023-03-22,JP,Android Tablet,enterprise
u722449,2020-06-14,UK,Windows,basic
u263724,2023-06-12,IN,iPhone,premium
u497525,2021-11-09,CA,Mac,free
u531991,2021-12-12,DE,Android Tablet,enterprise
u867690,2023-05-25,AU,Android Tablet,premium
u351631,2020-03-30,CA,iPad,basic
u043085,2022-08-22,MX,Android Tablet,free
u052643,2021-12-11,CA,Windows,enterprise
u917475,2022-02-06,US,iPhone,basic
u995308,2022-01-28,JP,Android Tablet,premium
u124148,2020-11-05,BR,Windows,enterprise
u186102,2020-12-09,BR,Mac,enterprise
u409525,2022-10-10,MX,iPad,basic
u373470,2023-11-27,BR,iPhone,premium
u934548,2021-05-20,CA,Android Tablet,basic
u818740,2023-10-11,MX,Windows,free
u482476,2023-09-26,DE,iPad,enterprise
u663909,2020-08-13,BR,Android Phone,basic
u799311,2023-12-18,IN,iPhone,basic
u523702,2022-04-23,AU,iPhone,free
u493427,2023-11-09,US,Windows,enterprise
u067544,2021-10-02,US,Android Phone,free
u848410,2022-06-18,BR,iPhone,premium
u358852,2021-10-14,DE,Windows,premium
u108269,2020-07-29,UK,iPhone,premium
u535770,2021-02-25,CA,iPad,enterprise
u235671,2022-10-01,UK,Android Tablet,basic
u410941,2023-05-08,DE,Mac,enterprise
u540126,2021-10-28,CA,Android Phone,free
u782248,2020-04-22,IN,Android Tablet,basic
u230395,2020-09-17,AU,iPhone,enterprise
u441248,2021-03-01,UK,Mac,free
u246562,2022-07-27,DE,iPad,free
u191032,2022-09-07,FR,iPhone,premium
u625182,2023-04-28,MX,Android Tablet,free
u260940,2020-08-15,BR,iPhone,basic
u144105,2022-03-04,IN,Android Tablet,enterprise
u802069,2021-04-16,FR,iPhone,basic
u451297,2021-05-24,MX,Mac,free
u886563,2023-11-03,BR,iPhone,premium
u755309,2023-11-15,JP,Windows,basic
u686847,2022-09-08,JP,iPhone,premium
u020767,2023-01-09,DE,Android Tablet,enterprise
u770409,2021-10-09,UK,Android Tablet,basic
u435546,2023-08-07,UK,Android Tablet,free
u194256,2020-03-28,MX,iPhone,free
u555780,2020-08-14,AU,Windows,enterprise
u761659,2020-01-11,IN,Mac,premium
u596414,2023-09-29,MX,Windows,premium
u580697,2021-08-31,UK,Android Phone,free
u857488,2020-09-28,DE,iPad,free
u318541,2021-02-16,AU,iPad,free
u907255,2023-06-13,MX,iPhone,basic
u322283,2022-02-09,US,Android Phone,premium
u093751,2022-07-31,DE,Android Phone,basic
u569554,2023-12-23,IN,iPad,premium
u200152,2023-01-21,IN,Mac,basic
u369079,2021-01-19,IN,Android Tablet,premium
u287688,2022-03-21,AU,iPhone,premium
u740214,2020-03-16,FR,Android Phone,enterprise
u423866,2022-12-15,FR,Windows,basic
u778926,2022-07-30,JP,Android Phone,enterprise
u129424,2022-05-13,US,iPhone,free
u784811,2021-12-30,CA,iPad,premium
u889702,2021-05-05,CA,Windows,enterprise
u326282,2022-06-06,BR,iPad,free
u480260,2022-12-17,MX,Android Tablet,enterprise
u897815,2023-03-23,JP,Windows,premium
u903695,2021-07-25,MX,Windows,free
u970728,2021-12-26,BR,iPad,free
u373076,2022-01-02,DE,Android Phone,free
u442776,2022-06-21,JP,iPhone,basic
u304426,2021-01-30,US,Mac,premium
u718661,2021-03-25,AU,Mac,free
u299578,2023-12-05,UK,iPad,premium
u123167,2023-01-14,JP,iPad,basic
u517337,2022-12-23,US,iPad,free
u129058,2023-10-05,JP,Mac,free
u625042,2021-03-29,FR,Mac,basic
u953596,2022-12-04,UK,Android Phone,basic
u291767,2022-02-09,JP,iPad,enterprise
u221862,2022-05-08,AU,iPad,basic
u544786,2021-05-25,JP,Android Phone,basic
u154838,2023-07-12,AU,iPad,premium
u410932,2023-05-04,JP,Android Phone,basic
u485089,2021-02-28,JP,Android Tablet,enterprise
u992914,2023-01-07,IN,iPhone,basic
u175676,2021-06-22,US,iPhone,premium
u639709,2020-03-01,AU,Android Tablet,basic
u497641,2022-05-30,US,Android Tablet,enterprise
u534470,2022-04-18,BR,Android Phone,enterprise
u273249,2023-10-28,IN,Android Tablet,free
u008402,2023-10-22,IN,Mac,premium
u323216,2021-01-14,MX,Mac,enterprise
u071537,2023-03-11,FR,Mac,enterprise
u617709,2020-03-01,FR,Mac,enterprise
u966095,2021-11-09,UK,Android Phone,premium
